indicator,region,time,Val
National Railways (100 million passenger-km),Qinghai,2005,18.69219
National Railways (100 million passenger-km),Qinghai,2006,24.90532
National Railways (100 million passenger-km),Qinghai,2007,38.664
National Railways (100 million passenger-km),Qinghai,2008,33.60771
National Railways (100 million passenger-km),Qinghai,2009,39.87422
National Railways (100 million passenger-km),Qinghai,2010,44.61549
National Railways (100 million passenger-km),Qinghai,2011,49.74622
National Railways (100 million passenger-km),Qinghai,2012,50.54919
National Railways (100 million passenger-km),Qinghai,2013,54.88824
National Railways (100 million passenger-km),Qinghai,2014,56.30861
National Railways (100 million passenger-km),Ningxia,1997,9.2
National Railways (100 million passenger-km),Ningxia,1998,12.57
National Railways (100 million passenger-km),Ningxia,1999,19.1
National Railways (100 million passenger-km),Ningxia,2000,20.69
National Railways (100 million passenger-km),Ningxia,2001,17.98
National Railways (100 million passenger-km),Ningxia,2002,17.8
National Railways (100 million passenger-km),Ningxia,2003,17.52
National Railways (100 million passenger-km),Ningxia,2004,21.21
National Railways (100 million passenger-km),Ningxia,2005,22.15295
National Railways (100 million passenger-km),Ningxia,2006,24.32098
National Railways (100 million passenger-km),Ningxia,2007,26.47683
National Railways (100 million passenger-km),Ningxia,2008,29.03262
National Railways (100 million passenger-km),Ningxia,2009,30.69161
National Railways (100 million passenger-km),Ningxia,2010,33.37557
National Railways (100 million passenger-km),Ningxia,2011,41.36243
National Railways (100 million passenger-km),Ningxia,2012,41.14933
National Railways (100 million passenger-km),Ningxia,2013,44.50798
National Railways (100 million passenger-km),Ningxia,2014,48.46499
National Railways (100 million passenger-km),Xinjiang,1997,49.3
National Railways (100 million passenger-km),Xinjiang,1998,57.7
National Railways (100 million passenger-km),Xinjiang,1999,61.4
National Railways (100 million passenger-km),Xinjiang,2000,74.09
National Railways (100 million passenger-km),Xinjiang,2001,83.25
National Railways (100 million passenger-km),Xinjiang,2002,87.8
National Railways (100 million passenger-km),Xinjiang,2003,88.47
National Railways (100 million passenger-km),Xinjiang,2004,101.68
National Railways (100 million passenger-km),Xinjiang,2005,107.66035
National Railways (100 million passenger-km),Xinjiang,2006,119.57944
National Railways (100 million passenger-km),Xinjiang,2007,128.09815
National Railways (100 million passenger-km),Xinjiang,2008,131.91468
National Railways (100 million passenger-km),Xinjiang,2009,134.1494
National Railways (100 million passenger-km),Xinjiang,2010,149.69959
National Railways (100 million passenger-km),Xinjiang,2011,191.61071
National Railways (100 million passenger-km),Xinjiang,2012,210.42755
National Railways (100 million passenger-km),Xinjiang,2013,224.83417
National Railways (100 million passenger-km),Xinjiang,2014,220.1875
Local Railways (100 million passenger-km),Beijing,1997,
Local Railways (100 million passenger-km),Beijing,1998,
Local Railways (100 million passenger-km),Beijing,1999,
Local Railways (100 million passenger-km),Beijing,2000,
Local Railways (100 million passenger-km),Beijing,2001,
Local Railways (100 million passenger-km),Beijing,2002,
Local Railways (100 million passenger-km),Beijing,2003,
Local Railways (100 million passenger-km),Beijing,2004,
Local Railways (100 million passenger-km),Beijing,2005,
Local Railways (100 million passenger-km),Beijing,2006,
Local Railways (100 million passenger-km),Beijing,2007,
Local Railways (100 million passenger-km),Beijing,2008,
Local Railways (100 million passenger-km),Beijing,2009,
Local Railways (100 million passenger-km),Beijing,2010,
Local Railways (100 million passenger-km),Beijing,2011,0.05067
Local Railways (100 million passenger-km),Beijing,2012,0.09934
Local Railways (100 million passenger-km),Beijing,2013,0.11044
Local Railways (100 million passenger-km),Beijing,2014,0.11963
Local Railways (100 million passenger-km),Tianjin,1997,
Local Railways (100 million passenger-km),Tianjin,1998,0
Local Railways (100 million passenger-km),Tianjin,1999,
Local Railways (100 million passenger-km),Tianjin,2000,
Local Railways (100 million passenger-km),Tianjin,2001,
Local Railways (100 million passenger-km),Tianjin,2002,
Local Railways (100 million passenger-km),Tianjin,2003,
Local Railways (100 million passenger-km),Tianjin,2004,
Local Railways (100 million passenger-km),Tianjin,2005,
Local Railways (100 million passenger-km),Tianjin,2006,
Local Railways (100 million passenger-km),Tianjin,2007,
Local Railways (100 million passenger-km),Tianjin,2008,
Local Railways (100 million passenger-km),Tianjin,2009,
Local Railways (100 million passenger-km),Tianjin,2010,
Local Railways (100 million passenger-km),Tianjin,2011,
Local Railways (100 million passenger-km),Tianjin,2012,
Local Railways (100 million passenger-km),Tianjin,2013,
Local Railways (100 million passenger-km),Tianjin,2014,
Local Railways (100 million passenger-km),Liaoning,1997,0.2
Local Railways (100 million passenger-km),Liaoning,1998,0.12
Local Railways (100 million passenger-km),Liaoning,1999,0.1
Local Railways (100 million passenger-km),Liaoning,2000,
Local Railways (100 million passenger-km),Liaoning,2001,
Local Railways (100 million passenger-km),Liaoning,2002,
Local Railways (100 million passenger-km),Liaoning,2003,
Local Railways (100 million passenger-km),Liaoning,2004,
Local Railways (100 million passenger-km),Liaoning,2005,0.0588
Local Railways (100 million passenger-km),Liaoning,2006,0.0547
Local Railways (100 million passenger-km),Liaoning,2007,0.05955
Local Railways (100 million passenger-km),Liaoning,2008,0.1043
Local Railways (100 million passenger-km),Liaoning,2009,0.0889
Local Railways (100 million passenger-km),Liaoning,2010,0.08222
Local Railways (100 million passenger-km),Liaoning,2011,0.08075
Local Railways (100 million passenger-km),Liaoning,2012,0.08346
Local Railways (100 million passenger-km),Liaoning,2013,0.06462
Local Railways (100 million passenger-km),Liaoning,2014,0.06332
Local Railways (100 million passenger-km),Heilongjiang,1997,1.8
Local Railways (100 million passenger-km),Heilongjiang,1998,1.87
Local Railways (100 million passenger-km),Heilongjiang,1999,1.9
Local Railways (100 million passenger-km),Heilongjiang,2000,1.8341
Local Railways (100 million passenger-km),Heilongjiang,2001,1.9002
Local Railways (100 million passenger-km),Heilongjiang,2002,2.1
Local Railways (100 million passenger-km),Heilongjiang,2003,1.9
Local Railways (100 million passenger-km),Heilongjiang,2004,2
Local Railways (100 million passenger-km),Heilongjiang,2005,1.4275
Local Railways (100 million passenger-km),Heilongjiang,2006,1.929
Local Railways (100 million passenger-km),Heilongjiang,2007,2.32946
Local Railways (100 million passenger-km),Heilongjiang,2008,2.6031
Local Railways (100 million passenger-km),Heilongjiang,2009,2.7432
Local Railways (100 million passenger-km),Heilongjiang,2010,2.95027
Local Railways (100 million passenger-km),Heilongjiang,2011,3.04153
Local Railways (100 million passenger-km),Heilongjiang,2012,3.20733
Local Railways (100 million passenger-km),Heilongjiang,2013,2.85742
Local Railways (100 million passenger-km),Heilongjiang,2014,2.28613
Local Railways (100 million passenger-km),Anhui,1997,
Local Railways (100 million passenger-km),Anhui,1998,0.03
Local Railways (100 million passenger-km),Anhui,1999,
Local Railways (100 million passenger-km),Anhui,2000,
Local Railways (100 million passenger-km),Anhui,2001,
Local Railways (100 million passenger-km),Anhui,2002,
Local Railways (100 million passenger-km),Anhui,2003,
Local Railways (100 million passenger-km),Anhui,2004,
Local Railways (100 million passenger-km),Anhui,2005,
Local Railways (100 million passenger-km),Anhui,2006,
Local Railways (100 million passenger-km),Anhui,2007,
Local Railways (100 million passenger-km),Anhui,2008,
Local Railways (100 million passenger-km),Anhui,2009,
Local Railways (100 million passenger-km),Anhui,2010,
Local Railways (100 million passenger-km),Anhui,2011,
Local Railways (100 million passenger-km),Anhui,2012,
Local Railways (100 million passenger-km),Anhui,2013,
Local Railways (100 million passenger-km),Anhui,2014,
Local Railways (100 million passenger-km),Jiangxi,1997,
Local Railways (100 million passenger-km),Jiangxi,1998,
Local Railways (100 million passenger-km),Jiangxi,1999,
Local Railways (100 million passenger-km),Jiangxi,2000,
Local Railways (100 million passenger-km),Jiangxi,2001,
Local Railways (100 million passenger-km),Jiangxi,2002,0.1
Local Railways (100 million passenger-km),Jiangxi,2003,
Local Railways (100 million passenger-km),Jiangxi,2004,
Local Railways (100 million passenger-km),Jiangxi,2005,
Local Railways (100 million passenger-km),Jiangxi,2006,
Local Railways (100 million passenger-km),Jiangxi,2007,
Local Railways (100 million passenger-km),Jiangxi,2008,
Local Railways (100 million passenger-km),Jiangxi,2009,
Local Railways (100 million passenger-km),Jiangxi,2010,
Local Railways (100 million passenger-km),Jiangxi,2011,
Local Railways (100 million passenger-km),Jiangxi,2012,
Local Railways (100 million passenger-km),Jiangxi,2013,
Local Railways (100 million passenger-km),Jiangxi,2014,
Local Railways (100 million passenger-km),Shandong,1997,
Local Railways (100 million passenger-km),Shandong,1998,0.28
Local Railways (100 million passenger-km),Shandong,1999,0.7
Local Railways (100 million passenger-km),Shandong,2000,1.0073
Local Railways (100 million passenger-km),Shandong,2001,1.292
Local Railways (100 million passenger-km),Shandong,2002,1.4
Local Railways (100 million passenger-km),Shandong,2003,0.9
Local Railways (100 million passenger-km),Shandong,2004,1.16
Local Railways (100 million passenger-km),Shandong,2005,1.4523
Local Railways (100 million passenger-km),Shandong,2006,1.9525
Local Railways (100 million passenger-km),Shandong,2007,2.38098
Local Railways (100 million passenger-km),Shandong,2008,2.6378
Local Railways (100 million passenger-km),Shandong,2009,2.7326
Local Railways (100 million passenger-km),Shandong,2010,3.20663
Local Railways (100 million passenger-km),Shandong,2011,3.41997
Local Railways (100 million passenger-km),Shandong,2012,3.48244
Local Railways (100 million passenger-km),Shandong,2013,3.60255
Local Railways (100 million passenger-km),Shandong,2014,3.59284
Local Railways (100 million passenger-km),Henan,1997,1.4
Local Railways (100 million passenger-km),Henan,1998,1.47
Local Railways (100 million passenger-km),Henan,1999,1.1
Local Railways (100 million passenger-km),Henan,2000,1.01
Local Railways (100 million passenger-km),Henan,2001,1.3426
Local Railways (100 million passenger-km),Henan,2002,1.2
Local Railways (100 million passenger-km),Henan,2003,0.8
Local Railways (100 million passenger-km),Henan,2004,0.5
Local Railways (100 million passenger-km),Henan,2005,0.4186
Local Railways (100 million passenger-km),Henan,2006,0.579
Local Railways (100 million passenger-km),Henan,2007,0.42599
Local Railways (100 million passenger-km),Henan,2008,0.4906
Local Railways (100 million passenger-km),Henan,2009,0.0679
Local Railways (100 million passenger-km),Henan,2010,0.05225
Local Railways (100 million passenger-km),Henan,2011,
Local Railways (100 million passenger-km),Henan,2012,
Local Railways (100 million passenger-km),Henan,2013,
Local Railways (100 million passenger-km),Henan,2014,
Local Railways (100 million passenger-km),Hunan,1997,
Local Railways (100 million passenger-km),Hunan,1998,0.06
Local Railways (100 million passenger-km),Hunan,1999,
Local Railways (100 million passenger-km),Hunan,2000,
Local Railways (100 million passenger-km),Hunan,2001,
Local Railways (100 million passenger-km),Hunan,2002,
Local Railways (100 million passenger-km),Hunan,2003,
Local Railways (100 million passenger-km),Hunan,2004,
Local Railways (100 million passenger-km),Hunan,2005,
Local Railways (100 million passenger-km),Hunan,2006,
Local Railways (100 million passenger-km),Hunan,2007,
Local Railways (100 million passenger-km),Hunan,2008,
Local Railways (100 million passenger-km),Hunan,2009,
Local Railways (100 million passenger-km),Hunan,2010,
Local Railways (100 million passenger-km),Hunan,2011,
Local Railways (100 million passenger-km),Hunan,2012,
Local Railways (100 million passenger-km),Hunan,2013,
Local Railways (100 million passenger-km),Hunan,2014,
Local Railways (100 million passenger-km),Guangdong,1997,0.1
Local Railways (100 million passenger-km),Guangdong,1998,0.09
Local Railways (100 million passenger-km),Guangdong,1999,0.1
Local Railways (100 million passenger-km),Guangdong,2000,0.061
Local Railways (100 million passenger-km),Guangdong,2001,
Local Railways (100 million passenger-km),Guangdong,2002,
Local Railways (100 million passenger-km),Guangdong,2003,
Local Railways (100 million passenger-km),Guangdong,2004,
Local Railways (100 million passenger-km),Guangdong,2005,
Local Railways (100 million passenger-km),Guangdong,2006,
Local Railways (100 million passenger-km),Guangdong,2007,
Local Railways (100 million passenger-km),Guangdong,2008,
Local Railways (100 million passenger-km),Guangdong,2009,
Local Railways (100 million passenger-km),Guangdong,2010,
Local Railways (100 million passenger-km),Guangdong,2011,
Local Railways (100 million passenger-km),Guangdong,2012,
Local Railways (100 million passenger-km),Guangdong,2013,
Local Railways (100 million passenger-km),Guangdong,2014,
Local Railways (100 million passenger-km),Guangxi,1997,1
Local Railways (100 million passenger-km),Guangxi,1998,1.06
Local Railways (100 million passenger-km),Guangxi,1999,0.5
Local Railways (100 million passenger-km),Guangxi,2000,0.5622
Local Railways (100 million passenger-km),Guangxi,2001,0.4943
Local Railways (100 million passenger-km),Guangxi,2002,0.2
Local Railways (100 million passenger-km),Guangxi,2003,0.2
Local Railways (100 million passenger-km),Guangxi,2004,0.1
Local Railways (100 million passenger-km),Guangxi,2005,
Local Railways (100 million passenger-km),Guangxi,2006,
Local Railways (100 million passenger-km),Guangxi,2007,
Local Railways (100 million passenger-km),Guangxi,2008,
Local Railways (100 million passenger-km),Guangxi,2009,
Local Railways (100 million passenger-km),Guangxi,2010,
Local Railways (100 million passenger-km),Guangxi,2011,
Local Railways (100 million passenger-km),Guangxi,2012,
Local Railways (100 million passenger-km),Guangxi,2013,
Local Railways (100 million passenger-km),Guangxi,2014,
Local Railways (100 million passenger-km),Sichuan,1997,
Local Railways (100 million passenger-km),Sichuan,1998,0.04
Local Railways (100 million passenger-km),Sichuan,1999,0.1
Local Railways (100 million passenger-km),Sichuan,2000,
Local Railways (100 million passenger-km),Sichuan,2001,
Local Railways (100 million passenger-km),Sichuan,2002,
Local Railways (100 million passenger-km),Sichuan,2003,
Local Railways (100 million passenger-km),Sichuan,2004,
Local Railways (100 million passenger-km),Sichuan,2005,
Local Railways (100 million passenger-km),Sichuan,2006,
Local Railways (100 million passenger-km),Sichuan,2007,
Local Railways (100 million passenger-km),Sichuan,2008,
Local Railways (100 million passenger-km),Sichuan,2009,
Local Railways (100 million passenger-km),Sichuan,2010,
Local Railways (100 million passenger-km),Sichuan,2011,
Local Railways (100 million passenger-km),Sichuan,2012,
Local Railways (100 million passenger-km),Sichuan,2013,
Local Railways (100 million passenger-km),Sichuan,2014,
Local Railways (100 million passenger-km),Yunnan,1997,
Local Railways (100 million passenger-km),Yunnan,1998,
Local Railways (100 million passenger-km),Yunnan,1999,
Local Railways (100 million passenger-km),Yunnan,2000,
Local Railways (100 million passenger-km),Yunnan,2001,
Local Railways (100 million passenger-km),Yunnan,2002,0.1
Local Railways (100 million passenger-km),Yunnan,2003,0.1
Local Railways (100 million passenger-km),Yunnan,2004,0.1
Local Railways (100 million passenger-km),Yunnan,2005,0.1231
Local Railways (100 million passenger-km),Yunnan,2006,0.1289
Local Railways (100 million passenger-km),Yunnan,2007,0.1094
Local Railways (100 million passenger-km),Yunnan,2008,
Local Railways (100 million passenger-km),Yunnan,2009,
Local Railways (100 million passenger-km),Yunnan,2010,
Local Railways (100 million passenger-km),Yunnan,2011,
Local Railways (100 million passenger-km),Yunnan,2012,
Local Railways (100 million passenger-km),Yunnan,2013,0.64701
Local Railways (100 million passenger-km),Yunnan,2014,1.19891
Joint Venture Railways (100 million passenger-km),Shanxi,1997,
Joint Venture Railways (100 million passenger-km),Shanxi,1998,
Joint Venture Railways (100 million passenger-km),Shanxi,1999,
Joint Venture Railways (100 million passenger-km),Shanxi,2000,
Joint Venture Railways (100 million passenger-km),Shanxi,2001,
Joint Venture Railways (100 million passenger-km),Shanxi,2002,
Joint Venture Railways (100 million passenger-km),Shanxi,2003,
Joint Venture Railways (100 million passenger-km),Shanxi,2004,
Joint Venture Railways (100 million passenger-km),Shanxi,2005,
Joint Venture Railways (100 million passenger-km),Shanxi,2006,
Joint Venture Railways (100 million passenger-km),Shanxi,2007,
Joint Venture Railways (100 million passenger-km),Shanxi,2008,
Joint Venture Railways (100 million passenger-km),Shanxi,2009,
Joint Venture Railways (100 million passenger-km),Shanxi,2010,0.21675
Joint Venture Railways (100 million passenger-km),Shanxi,2011,0.87656
Joint Venture Railways (100 million passenger-km),Shanxi,2012,0.80877
Joint Venture Railways (100 million passenger-km),Shanxi,2013,0.74965
Joint Venture Railways (100 million passenger-km),Shanxi,2014,0.71627
Joint Venture Railways (100 million passenger-km),Inner Mongolia,1997,
Joint Venture Railways (100 million passenger-km),Inner Mongolia,1998,
Joint Venture Railways (100 million passenger-km),Inner Mongolia,1999,1
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2000,1.29
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2001,1.77
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2002,2.1
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2003,2.9
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2004,4.1
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2005,4.70007
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2006,6.37904
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2007,10.58447
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2008,0.77705
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2009,0.7662
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2010,0.74942
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2011,0.48215
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2012,0.43068
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2013,0.29877
Joint Venture Railways (100 million passenger-km),Inner Mongolia,2014,0.01891
Joint Venture Railways (100 million passenger-km),Jiangsu,1997,
Joint Venture Railways (100 million passenger-km),Jiangsu,1998,
Joint Venture Railways (100 million passenger-km),Jiangsu,1999,
Joint Venture Railways (100 million passenger-km),Jiangsu,2000,
Joint Venture Railways (100 million passenger-km),Jiangsu,2001,
Joint Venture Railways (100 million passenger-km),Jiangsu,2002,
Joint Venture Railways (100 million passenger-km),Jiangsu,2003,
Joint Venture Railways (100 million passenger-km),Jiangsu,2004,0.7
Joint Venture Railways (100 million passenger-km),Jiangsu,2005,6.00271
Joint Venture Railways (100 million passenger-km),Jiangsu,2006,12.74862
Joint Venture Railways (100 million passenger-km),Jiangsu,2007,19.77014
Joint Venture Railways (100 million passenger-km),Jiangsu,2008,
Joint Venture Railways (100 million passenger-km),Jiangsu,2009,
Joint Venture Railways (100 million passenger-km),Jiangsu,2010,
Joint Venture Railways (100 million passenger-km),Jiangsu,2011,
Joint Venture Railways (100 million passenger-km),Jiangsu,2012,
Joint Venture Railways (100 million passenger-km),Jiangsu,2013,
Joint Venture Railways (100 million passenger-km),Jiangsu,2014,
Joint Venture Railways (100 million passenger-km),Zhejiang,1997,
Joint Venture Railways (100 million passenger-km),Zhejiang,1998,
Joint Venture Railways (100 million passenger-km),Zhejiang,1999,15.6
Joint Venture Railways (100 million passenger-km),Zhejiang,2000,23.75
Joint Venture Railways (100 million passenger-km),Zhejiang,2001,28.57
Joint Venture Railways (100 million passenger-km),Zhejiang,2002,30.3
Joint Venture Railways (100 million passenger-km),Zhejiang,2003,29.8
Joint Venture Railways (100 million passenger-km),Zhejiang,2004,35.5
Joint Venture Railways (100 million passenger-km),Zhejiang,2005,36.76568
Joint Venture Railways (100 million passenger-km),Zhejiang,2006,40.4495
Joint Venture Railways (100 million passenger-km),Zhejiang,2007,44.52845
Joint Venture Railways (100 million passenger-km),Zhejiang,2008,24.5767
Joint Venture Railways (100 million passenger-km),Zhejiang,2009,23.20641
Joint Venture Railways (100 million passenger-km),Zhejiang,2010,19.78331
Joint Venture Railways (100 million passenger-km),Zhejiang,2011,19.34905
Joint Venture Railways (100 million passenger-km),Zhejiang,2012,18.12185
Joint Venture Railways (100 million passenger-km),Zhejiang,2013,19.77034
Joint Venture Railways (100 million passenger-km),Zhejiang,2014,18.55997
Joint Venture Railways (100 million passenger-km),Anhui,1997,
Joint Venture Railways (100 million passenger-km),Anhui,1998,
Joint Venture Railways (100 million passenger-km),Anhui,1999,5.4
Joint Venture Railways (100 million passenger-km),Anhui,2000,7.24
Joint Venture Railways (100 million passenger-km),Anhui,2001,7.27
Joint Venture Railways (100 million passenger-km),Anhui,2002,8.6
Joint Venture Railways (100 million passenger-km),Anhui,2003,8.6
Joint Venture Railways (100 million passenger-km),Anhui,2004,9.5
Joint Venture Railways (100 million passenger-km),Anhui,2005,9.97625
Joint Venture Railways (100 million passenger-km),Anhui,2006,11.49633
Joint Venture Railways (100 million passenger-km),Anhui,2007,12.09961
Joint Venture Railways (100 million passenger-km),Anhui,2008,
Joint Venture Railways (100 million passenger-km),Anhui,2009,
Joint Venture Railways (100 million passenger-km),Anhui,2010,
Joint Venture Railways (100 million passenger-km),Anhui,2011,
Joint Venture Railways (100 million passenger-km),Anhui,2012,
Joint Venture Railways (100 million passenger-km),Anhui,2013,
Joint Venture Railways (100 million passenger-km),Anhui,2014,
Joint Venture Railways (100 million passenger-km),Fujian,1997,
Joint Venture Railways (100 million passenger-km),Fujian,1998,
Joint Venture Railways (100 million passenger-km),Fujian,1999,2.1
Joint Venture Railways (100 million passenger-km),Fujian,2000,2.68
Joint Venture Railways (100 million passenger-km),Fujian,2001,3.81
Joint Venture Railways (100 million passenger-km),Fujian,2002,6.8
Joint Venture Railways (100 million passenger-km),Fujian,2003,6.9
Joint Venture Railways (100 million passenger-km),Fujian,2004,8.1
Joint Venture Railways (100 million passenger-km),Fujian,2005,9.08015
Joint Venture Railways (100 million passenger-km),Fujian,2006,12.23702
Joint Venture Railways (100 million passenger-km),Fujian,2007,16.53809
Joint Venture Railways (100 million passenger-km),Fujian,2008,
Joint Venture Railways (100 million passenger-km),Fujian,2009,
Joint Venture Railways (100 million passenger-km),Fujian,2010,
Joint Venture Railways (100 million passenger-km),Fujian,2011,
Joint Venture Railways (100 million passenger-km),Fujian,2012,
Joint Venture Railways (100 million passenger-km),Fujian,2013,
Joint Venture Railways (100 million passenger-km),Fujian,2014,
Joint Venture Railways (100 million passenger-km),Jiangxi,1997,
Joint Venture Railways (100 million passenger-km),Jiangxi,1998,
Joint Venture Railways (100 million passenger-km),Jiangxi,1999,
Joint Venture Railways (100 million passenger-km),Jiangxi,2000,
Joint Venture Railways (100 million passenger-km),Jiangxi,2001,1.07
Joint Venture Railways (100 million passenger-km),Jiangxi,2002,0.7
Joint Venture Railways (100 million passenger-km),Jiangxi,2003,0.8
Joint Venture Railways (100 million passenger-km),Jiangxi,2004,1.2
Joint Venture Railways (100 million passenger-km),Jiangxi,2005,2.1192
Joint Venture Railways (100 million passenger-km),Jiangxi,2006,3.2573
Joint Venture Railways (100 million passenger-km),Jiangxi,2007,3.03032
Joint Venture Railways (100 million passenger-km),Jiangxi,2008,
Joint Venture Railways (100 million passenger-km),Jiangxi,2009,
Joint Venture Railways (100 million passenger-km),Jiangxi,2010,
Joint Venture Railways (100 million passenger-km),Jiangxi,2011,
Joint Venture Railways (100 million passenger-km),Jiangxi,2012,
Joint Venture Railways (100 million passenger-km),Jiangxi,2013,
Joint Venture Railways (100 million passenger-km),Jiangxi,2014,
Joint Venture Railways (100 million passenger-km),Shandong,1997,
Joint Venture Railways (100 million passenger-km),Shandong,1998,
Joint Venture Railways (100 million passenger-km),Shandong,1999,
Joint Venture Railways (100 million passenger-km),Shandong,2000,
Joint Venture Railways (100 million passenger-km),Shandong,2001,
Joint Venture Railways (100 million passenger-km),Shandong,2002,
Joint Venture Railways (100 million passenger-km),Shandong,2003,0.2
Joint Venture Railways (100 million passenger-km),Shandong,2004,0.3
Joint Venture Railways (100 million passenger-km),Shandong,2005,0.35995
Joint Venture Railways (100 million passenger-km),Shandong,2006,0.74342
Joint Venture Railways (100 million passenger-km),Shandong,2007,0.76358
Joint Venture Railways (100 million passenger-km),Shandong,2008,
Joint Venture Railways (100 million passenger-km),Shandong,2009,
Joint Venture Railways (100 million passenger-km),Shandong,2010,
Joint Venture Railways (100 million passenger-km),Shandong,2011,
Joint Venture Railways (100 million passenger-km),Shandong,2012,
Joint Venture Railways (100 million passenger-km),Shandong,2013,
Joint Venture Railways (100 million passenger-km),Shandong,2014,
Joint Venture Railways (100 million passenger-km),Henan,1997,
Joint Venture Railways (100 million passenger-km),Henan,1998,
Joint Venture Railways (100 million passenger-km),Henan,1999,
Joint Venture Railways (100 million passenger-km),Henan,2000,
Joint Venture Railways (100 million passenger-km),Henan,2001,
Joint Venture Railways (100 million passenger-km),Henan,2002,
Joint Venture Railways (100 million passenger-km),Henan,2003,
Joint Venture Railways (100 million passenger-km),Henan,2004,
Joint Venture Railways (100 million passenger-km),Henan,2005,
Joint Venture Railways (100 million passenger-km),Henan,2006,
Joint Venture Railways (100 million passenger-km),Henan,2007,
Joint Venture Railways (100 million passenger-km),Henan,2008,
Joint Venture Railways (100 million passenger-km),Henan,2009,
Joint Venture Railways (100 million passenger-km),Henan,2010,
Joint Venture Railways (100 million passenger-km),Henan,2011,
Joint Venture Railways (100 million passenger-km),Henan,2012,
Joint Venture Railways (100 million passenger-km),Henan,2013,
Joint Venture Railways (100 million passenger-km),Henan,2014,0.00923
Joint Venture Railways (100 million passenger-km),Hubei,1997,
Joint Venture Railways (100 million passenger-km),Hubei,1998,
Joint Venture Railways (100 million passenger-km),Hubei,1999,0.7
Joint Venture Railways (100 million passenger-km),Hubei,2000,0.69
Joint Venture Railways (100 million passenger-km),Hubei,2001,0.67
Joint Venture Railways (100 million passenger-km),Hubei,2002,0.8
Joint Venture Railways (100 million passenger-km),Hubei,2003,0.8
Joint Venture Railways (100 million passenger-km),Hubei,2004,0.9
Joint Venture Railways (100 million passenger-km),Hubei,2005,2.61335
Joint Venture Railways (100 million passenger-km),Hubei,2006,3.52284
Joint Venture Railways (100 million passenger-km),Hubei,2007,4.01817
Joint Venture Railways (100 million passenger-km),Hubei,2008,4.63553
Joint Venture Railways (100 million passenger-km),Hubei,2009,5.09199
Joint Venture Railways (100 million passenger-km),Hubei,2010,5.21593
Joint Venture Railways (100 million passenger-km),Hubei,2011,
Joint Venture Railways (100 million passenger-km),Hubei,2012,
Joint Venture Railways (100 million passenger-km),Hubei,2013,
Joint Venture Railways (100 million passenger-km),Hubei,2014,
Joint Venture Railways (100 million passenger-km),Hunan,1997,
Joint Venture Railways (100 million passenger-km),Hunan,1998,
Joint Venture Railways (100 million passenger-km),Hunan,1999,
Joint Venture Railways (100 million passenger-km),Hunan,2000,4.11
Joint Venture Railways (100 million passenger-km),Hunan,2001,6.75
Joint Venture Railways (100 million passenger-km),Hunan,2002,14.8
Joint Venture Railways (100 million passenger-km),Hunan,2003,17.9
Joint Venture Railways (100 million passenger-km),Hunan,2004,21.3
Joint Venture Railways (100 million passenger-km),Hunan,2005,22.41289
Joint Venture Railways (100 million passenger-km),Hunan,2006,22.60089
Joint Venture Railways (100 million passenger-km),Hunan,2007,21.53147
Joint Venture Railways (100 million passenger-km),Hunan,2008,
Joint Venture Railways (100 million passenger-km),Hunan,2009,
Joint Venture Railways (100 million passenger-km),Hunan,2010,
Joint Venture Railways (100 million passenger-km),Hunan,2011,
Joint Venture Railways (100 million passenger-km),Hunan,2012,
Joint Venture Railways (100 million passenger-km),Hunan,2013,
Joint Venture Railways (100 million passenger-km),Hunan,2014,
Joint Venture Railways (100 million passenger-km),Guangdong,1997,
Joint Venture Railways (100 million passenger-km),Guangdong,1998,
Joint Venture Railways (100 million passenger-km),Guangdong,1999,46.4
Joint Venture Railways (100 million passenger-km),Guangdong,2000,54.49
Joint Venture Railways (100 million passenger-km),Guangdong,2001,54.23
Joint Venture Railways (100 million passenger-km),Guangdong,2002,71.4
Joint Venture Railways (100 million passenger-km),Guangdong,2003,70.1
Joint Venture Railways (100 million passenger-km),Guangdong,2004,80.5
Joint Venture Railways (100 million passenger-km),Guangdong,2005,90.16835
Joint Venture Railways (100 million passenger-km),Guangdong,2006,100.34599
Joint Venture Railways (100 million passenger-km),Guangdong,2007,117.00675
Joint Venture Railways (100 million passenger-km),Guangdong,2008,1.96369
Joint Venture Railways (100 million passenger-km),Guangdong,2009,1.99757
Joint Venture Railways (100 million passenger-km),Guangdong,2010,2.22832
Joint Venture Railways (100 million passenger-km),Guangdong,2011,2.02621
Joint Venture Railways (100 million passenger-km),Guangdong,2012,1.88203
