indicator,region,time,Val
government_expenditure_100m_yuan,Jilin,2000,260.6694
government_expenditure_100m_yuan,Jilin,2001,326.4343
government_expenditure_100m_yuan,Jilin,2002,362.617
government_expenditure_100m_yuan,Jilin,2003,409.2265
government_expenditure_100m_yuan,Jilin,2004,507.7758
government_expenditure_100m_yuan,Jilin,2005,631.1212
government_expenditure_100m_yuan,Jilin,2006,718.3588
government_expenditure_100m_yuan,Heilongjiang,1997,220.3829
government_expenditure_100m_yuan,Heilongjiang,1998,259.4246
government_expenditure_100m_yuan,Heilongjiang,1999,339.0342
government_expenditure_100m_yuan,Heilongjiang,2000,381.8736
government_expenditure_100m_yuan,Heilongjiang,2001,478.2724
government_expenditure_100m_yuan,Heilongjiang,2002,531.8682
government_expenditure_100m_yuan,Heilongjiang,2003,564.908
government_expenditure_100m_yuan,Heilongjiang,2004,697.5516
government_expenditure_100m_yuan,Heilongjiang,2005,787.7854
government_expenditure_100m_yuan,Heilongjiang,2006,968.5255
government_expenditure_100m_yuan,Shanghai,1997,408.8139
government_expenditure_100m_yuan,Shanghai,1998,470.0472
government_expenditure_100m_yuan,Shanghai,1999,533.5364
government_expenditure_100m_yuan,Shanghai,2000,608.5621
government_expenditure_100m_yuan,Shanghai,2001,708.1382
government_expenditure_100m_yuan,Shanghai,2002,862.3847
government_expenditure_100m_yuan,Shanghai,2003,1088.4386
government_expenditure_100m_yuan,Shanghai,2004,1382.5254
government_expenditure_100m_yuan,Shanghai,2005,1646.255
government_expenditure_100m_yuan,Shanghai,2006,1795.566
government_expenditure_100m_yuan,Jiangsu,1997,364.3605
government_expenditure_100m_yuan,Jiangsu,1998,424.9003
government_expenditure_100m_yuan,Jiangsu,1999,484.6506
government_expenditure_100m_yuan,Jiangsu,2000,591.281
government_expenditure_100m_yuan,Jiangsu,2001,729.6421
government_expenditure_100m_yuan,Jiangsu,2002,860.2526
government_expenditure_100m_yuan,Jiangsu,2003,1047.6812
government_expenditure_100m_yuan,Jiangsu,2004,1312.0404
government_expenditure_100m_yuan,Jiangsu,2005,1673.3965
government_expenditure_100m_yuan,Jiangsu,2006,2013.2502
government_expenditure_100m_yuan,Zhejiang,1997,240.1592
government_expenditure_100m_yuan,Zhejiang,1998,286.8113
government_expenditure_100m_yuan,Zhejiang,1999,344.0424
government_expenditure_100m_yuan,Zhejiang,2000,431.2958
government_expenditure_100m_yuan,Zhejiang,2001,597.2991
government_expenditure_100m_yuan,Zhejiang,2002,749.9039
government_expenditure_100m_yuan,Zhejiang,2003,896.774
government_expenditure_100m_yuan,Zhejiang,2004,1062.9355
government_expenditure_100m_yuan,Zhejiang,2005,1265.5345
government_expenditure_100m_yuan,Zhejiang,2006,1471.8593
government_expenditure_100m_yuan,Anhui,1997,207.2408
government_expenditure_100m_yuan,Anhui,1998,242.0656
government_expenditure_100m_yuan,Anhui,1999,288.6031
government_expenditure_100m_yuan,Anhui,2000,323.4728
government_expenditure_100m_yuan,Anhui,2001,403.7988
government_expenditure_100m_yuan,Anhui,2002,456.8579
government_expenditure_100m_yuan,Anhui,2003,507.4398
government_expenditure_100m_yuan,Anhui,2004,601.528
government_expenditure_100m_yuan,Anhui,2005,713.0633
government_expenditure_100m_yuan,Anhui,2006,940.2329
government_expenditure_100m_yuan,Fujian,1997,224.3565
government_expenditure_100m_yuan,Fujian,1998,254.8663
government_expenditure_100m_yuan,Fujian,1999,279.2361
government_expenditure_100m_yuan,Fujian,2000,324.1839
government_expenditure_100m_yuan,Fujian,2001,373.1855
government_expenditure_100m_yuan,Fujian,2002,397.5582
government_expenditure_100m_yuan,Fujian,2003,452.301
government_expenditure_100m_yuan,Fujian,2004,516.6787
government_expenditure_100m_yuan,Fujian,2005,593.0663
government_expenditure_100m_yuan,Fujian,2006,728.6973
government_expenditure_100m_yuan,Jiangxi,1997,150.157
government_expenditure_100m_yuan,Jiangxi,1998,175.2605
government_expenditure_100m_yuan,Jiangxi,1999,207.8293
government_expenditure_100m_yuan,Jiangxi,2000,223.4722
government_expenditure_100m_yuan,Jiangxi,2001,283.7144
government_expenditure_100m_yuan,Jiangxi,2002,341.3843
government_expenditure_100m_yuan,Jiangxi,2003,382.0981
government_expenditure_100m_yuan,Jiangxi,2004,454.0598
government_expenditure_100m_yuan,Jiangxi,2005,563.9525
government_expenditure_100m_yuan,Jiangxi,2006,696.4361
government_expenditure_100m_yuan,Shandong,1997,407.7878
government_expenditure_100m_yuan,Shandong,1998,487.8175
government_expenditure_100m_yuan,Shandong,1999,550.0034
government_expenditure_100m_yuan,Shandong,2000,613.0774
government_expenditure_100m_yuan,Shandong,2001,753.7781
government_expenditure_100m_yuan,Shandong,2002,860.6484
government_expenditure_100m_yuan,Shandong,2003,1010.6395
government_expenditure_100m_yuan,Shandong,2004,1189.3716
government_expenditure_100m_yuan,Shandong,2005,1466.2271
government_expenditure_100m_yuan,Shandong,2006,1833.44
government_expenditure_100m_yuan,Henan,1997,284.3717
government_expenditure_100m_yuan,Henan,1998,323.6255
government_expenditure_100m_yuan,Henan,1999,384.3157
government_expenditure_100m_yuan,Henan,2000,445.5295
government_expenditure_100m_yuan,Henan,2001,508.5795
government_expenditure_100m_yuan,Henan,2002,629.1811
government_expenditure_100m_yuan,Henan,2003,716.5978
government_expenditure_100m_yuan,Henan,2004,879.958
government_expenditure_100m_yuan,Henan,2005,1116.0412
government_expenditure_100m_yuan,Henan,2006,1440.0878
government_expenditure_100m_yuan,Hubei,1997,223.6993
government_expenditure_100m_yuan,Hubei,1998,280.1215
government_expenditure_100m_yuan,Hubei,1999,336.4552
government_expenditure_100m_yuan,Hubei,2000,368.7701
government_expenditure_100m_yuan,Hubei,2001,484.4034
government_expenditure_100m_yuan,Hubei,2002,511.3895
government_expenditure_100m_yuan,Hubei,2003,540.4356
government_expenditure_100m_yuan,Hubei,2004,646.2888
government_expenditure_100m_yuan,Hubei,2005,778.7159
government_expenditure_100m_yuan,Hubei,2006,1047.0041
government_expenditure_100m_yuan,Hunan,1997,230.8151
government_expenditure_100m_yuan,Hunan,1998,273.6416
government_expenditure_100m_yuan,Hunan,1999,313.124
government_expenditure_100m_yuan,Hunan,2000,347.8324
government_expenditure_100m_yuan,Hunan,2001,431.6953
government_expenditure_100m_yuan,Hunan,2002,533.0229
government_expenditure_100m_yuan,Hunan,2003,573.7453
government_expenditure_100m_yuan,Hunan,2004,719.5435
government_expenditure_100m_yuan,Hunan,2005,873.4181
government_expenditure_100m_yuan,Hunan,2006,1064.5177
government_expenditure_100m_yuan,Guangdong,1997,682.6619
government_expenditure_100m_yuan,Guangdong,1998,825.6147
government_expenditure_100m_yuan,Guangdong,1999,965.899
government_expenditure_100m_yuan,Guangdong,2000,1080.3189
government_expenditure_100m_yuan,Guangdong,2001,1321.3314
government_expenditure_100m_yuan,Guangdong,2002,1521.0792
government_expenditure_100m_yuan,Guangdong,2003,1695.6324
government_expenditure_100m_yuan,Guangdong,2004,1852.95
government_expenditure_100m_yuan,Guangdong,2005,2289.0691
government_expenditure_100m_yuan,Guangdong,2006,2553.3399
government_expenditure_100m_yuan,Guangxi,1997,170.8345
government_expenditure_100m_yuan,Guangxi,1998,198.3609
government_expenditure_100m_yuan,Guangxi,1999,224.9775
government_expenditure_100m_yuan,Guangxi,2000,258.4866
government_expenditure_100m_yuan,Guangxi,2001,351.6498
government_expenditure_100m_yuan,Guangxi,2002,419.8575
government_expenditure_100m_yuan,Guangxi,2003,443.6023
government_expenditure_100m_yuan,Guangxi,2004,507.4721
government_expenditure_100m_yuan,Guangxi,2005,611.4806
government_expenditure_100m_yuan,Guangxi,2006,729.5172
government_expenditure_100m_yuan,Hainan,1997,47.8408
government_expenditure_100m_yuan,Hainan,1998,54.9066
government_expenditure_100m_yuan,Hainan,1999,56.7831
government_expenditure_100m_yuan,Hainan,2000,64.1193
government_expenditure_100m_yuan,Hainan,2001,78.9426
government_expenditure_100m_yuan,Hainan,2002,92.2574
government_expenditure_100m_yuan,Hainan,2003,105.3984
government_expenditure_100m_yuan,Hainan,2004,127.2006
government_expenditure_100m_yuan,Hainan,2005,151.2421
government_expenditure_100m_yuan,Hainan,2006,174.5366
government_expenditure_100m_yuan,Chongqing,1997,101.011
government_expenditure_100m_yuan,Chongqing,1998,125.7608
government_expenditure_100m_yuan,Chongqing,1999,150.2365
government_expenditure_100m_yuan,Chongqing,2000,187.6433
government_expenditure_100m_yuan,Chongqing,2001,237.5486
government_expenditure_100m_yuan,Chongqing,2002,305.8591
government_expenditure_100m_yuan,Chongqing,2003,341.5775
government_expenditure_100m_yuan,Chongqing,2004,395.7233
government_expenditure_100m_yuan,Chongqing,2005,487.3543
government_expenditure_100m_yuan,Chongqing,2006,594.2543
government_expenditure_100m_yuan,Sichuan,1997,275.0975
government_expenditure_100m_yuan,Sichuan,1998,320.9282
government_expenditure_100m_yuan,Sichuan,1999,363.4981
government_expenditure_100m_yuan,Sichuan,2000,452.0041
government_expenditure_100m_yuan,Sichuan,2001,594.0981
government_expenditure_100m_yuan,Sichuan,2002,701.6201
government_expenditure_100m_yuan,Sichuan,2003,732.2993
government_expenditure_100m_yuan,Sichuan,2004,895.2534
government_expenditure_100m_yuan,Sichuan,2005,1082.1769
government_expenditure_100m_yuan,Sichuan,2006,1347.3951
government_expenditure_100m_yuan,Guizhou,1997,111.8288
government_expenditure_100m_yuan,Guizhou,1998,133.0941
government_expenditure_100m_yuan,Guizhou,1999,170.7163
government_expenditure_100m_yuan,Guizhou,2000,201.5698
government_expenditure_100m_yuan,Guizhou,2001,275.1975
government_expenditure_100m_yuan,Guizhou,2002,316.6702
government_expenditure_100m_yuan,Guizhou,2003,332.3547
government_expenditure_100m_yuan,Guizhou,2004,418.4181
government_expenditure_100m_yuan,Guizhou,2005,520.7261
government_expenditure_100m_yuan,Guizhou,2006,610.6411
government_expenditure_100m_yuan,Yunnan,1997,313.2012
government_expenditure_100m_yuan,Yunnan,1998,328.0023
government_expenditure_100m_yuan,Yunnan,1999,378.0468
government_expenditure_100m_yuan,Yunnan,2000,414.1074
government_expenditure_100m_yuan,Yunnan,2001,496.4302
government_expenditure_100m_yuan,Yunnan,2002,526.8906
government_expenditure_100m_yuan,Yunnan,2003,587.3475
government_expenditure_100m_yuan,Yunnan,2004,663.6354
government_expenditure_100m_yuan,Yunnan,2005,766.3115
government_expenditure_100m_yuan,Yunnan,2006,893.5821
government_expenditure_100m_yuan,Tibet,1997,38.1952
government_expenditure_100m_yuan,Tibet,1998,45.3225
government_expenditure_100m_yuan,Tibet,1999,53.2544
government_expenditure_100m_yuan,Tibet,2000,59.9693
government_expenditure_100m_yuan,Tibet,2001,104.569
government_expenditure_100m_yuan,Tibet,2002,137.8433
government_expenditure_100m_yuan,Tibet,2003,145.9054
government_expenditure_100m_yuan,Tibet,2004,133.8335
government_expenditure_100m_yuan,Tibet,2005,185.4502
government_expenditure_100m_yuan,Tibet,2006,200.1969
government_expenditure_100m_yuan,Shaanxi,1997,137.724
government_expenditure_100m_yuan,Shaanxi,1998,166.1955
government_expenditure_100m_yuan,Shaanxi,1999,206.5173
government_expenditure_100m_yuan,Shaanxi,2000,271.7597
government_expenditure_100m_yuan,Shaanxi,2001,350.0506
government_expenditure_100m_yuan,Shaanxi,2002,404.9114
government_expenditure_100m_yuan,Shaanxi,2003,418.2008
government_expenditure_100m_yuan,Shaanxi,2004,516.3052
government_expenditure_100m_yuan,Shaanxi,2005,638.9627
government_expenditure_100m_yuan,Shaanxi,2006,824.1805
government_expenditure_100m_yuan,Gansu,1997,104.3042
government_expenditure_100m_yuan,Gansu,1998,125.3382
government_expenditure_100m_yuan,Gansu,1999,147.7868
government_expenditure_100m_yuan,Gansu,2000,188.2322
government_expenditure_100m_yuan,Gansu,2001,235.4643
government_expenditure_100m_yuan,Gansu,2002,274.0111
government_expenditure_100m_yuan,Gansu,2003,300.007
government_expenditure_100m_yuan,Gansu,2004,356.9366
government_expenditure_100m_yuan,Gansu,2005,429.3479
government_expenditure_100m_yuan,Gansu,2006,528.5946
government_expenditure_100m_yuan,Qinghai,1997,36.4713
government_expenditure_100m_yuan,Qinghai,1998,44.0914
government_expenditure_100m_yuan,Qinghai,1999,55.7191
government_expenditure_100m_yuan,Qinghai,2000,68.2614
government_expenditure_100m_yuan,Qinghai,2001,101.2951
government_expenditure_100m_yuan,Qinghai,2002,118.728
government_expenditure_100m_yuan,Qinghai,2003,122.0438
government_expenditure_100m_yuan,Qinghai,2004,137.3363
government_expenditure_100m_yuan,Qinghai,2005,169.7547
government_expenditure_100m_yuan,Qinghai,2006,214.6628
government_expenditure_100m_yuan,Ningxia,1997,33.63
government_expenditure_100m_yuan,Ningxia,1998,45.1239
government_expenditure_100m_yuan,Ningxia,1999,49.5346
government_expenditure_100m_yuan,Ningxia,2000,60.838
government_expenditure_100m_yuan,Ningxia,2001,93.5787
government_expenditure_100m_yuan,Ningxia,2002,114.565
government_expenditure_100m_yuan,Ningxia,2003,105.7793
government_expenditure_100m_yuan,Ningxia,2004,123.0177
government_expenditure_100m_yuan,Ningxia,2005,160.2509
government_expenditure_100m_yuan,Ningxia,2006,193.2089
government_expenditure_100m_yuan,Xinjiang,1997,123.3534
government_expenditure_100m_yuan,Xinjiang,1998,145.9933
government_expenditure_100m_yuan,Xinjiang,1999,166.2788
government_expenditure_100m_yuan,Xinjiang,2000,190.9529
government_expenditure_100m_yuan,Xinjiang,2001,263.3232
government_expenditure_100m_yuan,Xinjiang,2002,361.1729
government_expenditure_100m_yuan,Xinjiang,2003,368.4676
government_expenditure_100m_yuan,Xinjiang,2004,421.0446
government_expenditure_100m_yuan,Xinjiang,2005,519.0179
government_expenditure_100m_yuan,Xinjiang,2006,678.4723
general_budgetary_expenditure_100m_yuan,Beijing,2007,1649.5023
general_budgetary_expenditure_100m_yuan,Beijing,2008,1959.2857
general_budgetary_expenditure_100m_yuan,Beijing,2009,2319.3658
general_budgetary_expenditure_100m_yuan,Beijing,2010,2717.3174
general_budgetary_expenditure_100m_yuan,Beijing,2011,3245.23
general_budgetary_expenditure_100m_yuan,Beijing,2012,3685.3076
general_budgetary_expenditure_100m_yuan,Beijing,2013,4173.6563
general_budgetary_expenditure_100m_yuan,Beijing,2014,4524.67
general_budgetary_expenditure_100m_yuan,Tianjin,2007,674.3262
general_budgetary_expenditure_100m_yuan,Tianjin,2008,867.7245
general_budgetary_expenditure_100m_yuan,Tianjin,2009,1124.2778
general_budgetary_expenditure_100m_yuan,Tianjin,2010,1376.8395
general_budgetary_expenditure_100m_yuan,Tianjin,2011,1796.33
general_budgetary_expenditure_100m_yuan,Tianjin,2012,2143.2125
general_budgetary_expenditure_100m_yuan,Tianjin,2013,2549.2061
general_budgetary_expenditure_100m_yuan,Tianjin,2014,2884.7
general_budgetary_expenditure_100m_yuan,Hebei,2007,1506.6482
general_budgetary_expenditure_100m_yuan,Hebei,2008,1881.6696
general_budgetary_expenditure_100m_yuan,Hebei,2009,2347.5894
general_budgetary_expenditure_100m_yuan,Hebei,2010,2820.2439
general_budgetary_expenditure_100m_yuan,Hebei,2011,3537.39
general_budgetary_expenditure_100m_yuan,Hebei,2012,4079.4366
general_budgetary_expenditure_100m_yuan,Hebei,2013,4409.5849
general_budgetary_expenditure_100m_yuan,Hebei,2014,4677.3
general_budgetary_expenditure_100m_yuan,Shanxi,2007,1049.9228
general_budgetary_expenditure_100m_yuan,Shanxi,2008,1315.0175
general_budgetary_expenditure_100m_yuan,Shanxi,2009,1561.7047
general_budgetary_expenditure_100m_yuan,Shanxi,2010,1931.3641
general_budgetary_expenditure_100m_yuan,Shanxi,2011,2363.85
general_budgetary_expenditure_100m_yuan,Shanxi,2012,2759.4582
general_budgetary_expenditure_100m_yuan,Shanxi,2013,3030.1263
general_budgetary_expenditure_100m_yuan,Shanxi,2014,3085.28
general_budgetary_expenditure_100m_yuan,Inner Mongolia,2007,1082.3054
general_budgetary_expenditure_100m_yuan,Inner Mongolia,2008,1454.5732
general_budgetary_expenditure_100m_yuan,Inner Mongolia,2009,1926.8365
general_budgetary_expenditure_100m_yuan,Inner Mongolia,2010,2273.5046
general_budgetary_expenditure_100m_yuan,Inner Mongolia,2011,2989.21
general_budgetary_expenditure_100m_yuan,Inner Mongolia,2012,3425.9895
general_budgetary_expenditure_100m_yuan,Inner Mongolia,2013,3686.516
general_budgetary_expenditure_100m_yuan,Inner Mongolia,2014,3879.98
general_budgetary_expenditure_100m_yuan,Liaoning,2007,1764.2805
general_budgetary_expenditure_100m_yuan,Liaoning,2008,2153.4348
general_budgetary_expenditure_100m_yuan,Liaoning,2009,2682.3864
general_budgetary_expenditure_100m_yuan,Liaoning,2010,3195.8156
general_budgetary_expenditure_100m_yuan,Liaoning,2011,3905.85
general_budgetary_expenditure_100m_yuan,Liaoning,2012,4558.5851
general_budgetary_expenditure_100m_yuan,Liaoning,2013,5197.4158
general_budgetary_expenditure_100m_yuan,Liaoning,2014,5080.49
general_budgetary_expenditure_100m_yuan,Jilin,2007,883.7597
general_budgetary_expenditure_100m_yuan,Jilin,2008,1180.1223
general_budgetary_expenditure_100m_yuan,Jilin,2009,1479.2092
general_budgetary_expenditure_100m_yuan,Jilin,2010,1787.2484
general_budgetary_expenditure_100m_yuan,Jilin,2011,2201.74
general_budgetary_expenditure_100m_yuan,Jilin,2012,2471.1956
general_budgetary_expenditure_100m_yuan,Jilin,2013,2744.8114
general_budgetary_expenditure_100m_yuan,Jilin,2014,2913.25
general_budgetary_expenditure_100m_yuan,Heilongjiang,2007,1187.2711
general_budgetary_expenditure_100m_yuan,Heilongjiang,2008,1542.3004
general_budgetary_expenditure_100m_yuan,Heilongjiang,2009,1877.738
general_budgetary_expenditure_100m_yuan,Heilongjiang,2010,2253.2694
general_budgetary_expenditure_100m_yuan,Heilongjiang,2011,2794.08
general_budgetary_expenditure_100m_yuan,Heilongjiang,2012,3171.5236
general_budgetary_expenditure_100m_yuan,Heilongjiang,2013,3369.1827
general_budgetary_expenditure_100m_yuan,Heilongjiang,2014,3434.22
general_budgetary_expenditure_100m_yuan,Shanghai,2007,2181.678
general_budgetary_expenditure_100m_yuan,Shanghai,2008,2593.9161
general_budgetary_expenditure_100m_yuan,Shanghai,2009,2989.65
general_budgetary_expenditure_100m_yuan,Shanghai,2010,3302.8862
general_budgetary_expenditure_100m_yuan,Shanghai,2011,3914.88
general_budgetary_expenditure_100m_yuan,Shanghai,2012,4184.017
general_budgetary_expenditure_100m_yuan,Shanghai,2013,4528.6079
general_budgetary_expenditure_100m_yuan,Shanghai,2014,4923.44
general_budgetary_expenditure_100m_yuan,Jiangsu,2007,2553.7217
general_budgetary_expenditure_100m_yuan,Jiangsu,2008,3247.4927
general_budgetary_expenditure_100m_yuan,Jiangsu,2009,4017.364
general_budgetary_expenditure_100m_yuan,Jiangsu,2010,4914.0598
general_budgetary_expenditure_100m_yuan,Jiangsu,2011,6221.72
general_budgetary_expenditure_100m_yuan,Jiangsu,2012,7027.6665
general_budgetary_expenditure_100m_yuan,Jiangsu,2013,7798.4737
general_budgetary_expenditure_100m_yuan,Jiangsu,2014,8472.45
general_budgetary_expenditure_100m_yuan,Zhejiang,2007,1806.7928
general_budgetary_expenditure_100m_yuan,Zhejiang,2008,2208.5756
general_budgetary_expenditure_100m_yuan,Zhejiang,2009,2653.3486
general_budgetary_expenditure_100m_yuan,Zhejiang,2010,3207.883
general_budgetary_expenditure_100m_yuan,Zhejiang,2011,3842.59
general_budgetary_expenditure_100m_yuan,Zhejiang,2012,4161.8779
general_budgetary_expenditure_100m_yuan,Zhejiang,2013,4730.4659
general_budgetary_expenditure_100m_yuan,Zhejiang,2014,5159.57
general_budgetary_expenditure_100m_yuan,Anhui,2007,1243.8342
general_budgetary_expenditure_100m_yuan,Anhui,2008,1647.1253
general_budgetary_expenditure_100m_yuan,Anhui,2009,2141.9217
general_budgetary_expenditure_100m_yuan,Anhui,2010,2587.6135
general_budgetary_expenditure_100m_yuan,Anhui,2011,3302.99
general_budgetary_expenditure_100m_yuan,Anhui,2012,3961.008
general_budgetary_expenditure_100m_yuan,Anhui,2013,4349.6871
general_budgetary_expenditure_100m_yuan,Anhui,2014,4664.1
general_budgetary_expenditure_100m_yuan,Fujian,2007,910.6446
general_budgetary_expenditure_100m_yuan,Fujian,2008,1137.7159
general_budgetary_expenditure_100m_yuan,Fujian,2009,1411.8238
general_budgetary_expenditure_100m_yuan,Fujian,2010,1695.0906
general_budgetary_expenditure_100m_yuan,Fujian,2011,2198.18
general_budgetary_expenditure_100m_yuan,Fujian,2012,2607.502
general_budgetary_expenditure_100m_yuan,Fujian,2013,3068.8006
general_budgetary_expenditure_100m_yuan,Fujian,2014,3306.7
general_budgetary_expenditure_100m_yuan,Jiangxi,2007,905.0582
general_budgetary_expenditure_100m_yuan,Jiangxi,2008,1210.073
general_budgetary_expenditure_100m_yuan,Jiangxi,2009,1562.3742
general_budgetary_expenditure_100m_yuan,Jiangxi,2010,1923.2633
general_budgetary_expenditure_100m_yuan,Jiangxi,2011,2534.6
general_budgetary_expenditure_100m_yuan,Jiangxi,2012,3019.2244
general_budgetary_expenditure_100m_yuan,Jiangxi,2013,3470.3013
general_budgetary_expenditure_100m_yuan,Jiangxi,2014,3882.7
general_budgetary_expenditure_100m_yuan,Shandong,2007,2261.8495
general_budgetary_expenditure_100m_yuan,Shandong,2008,2704.6613
general_budgetary_expenditure_100m_yuan,Shandong,2009,3267.6716
general_budgetary_expenditure_100m_yuan,Shandong,2010,4145.032
general_budgetary_expenditure_100m_yuan,Shandong,2011,5002.07
general_budgetary_expenditure_100m_yuan,Shandong,2012,5904.5188
general_budgetary_expenditure_100m_yuan,Shandong,2013,6688.8
general_budgetary_expenditure_100m_yuan,Shandong,2014,7177.31
general_budgetary_expenditure_100m_yuan,Henan,2007,1870.6135
general_budgetary_expenditure_100m_yuan,Henan,2008,2281.6093
general_budgetary_expenditure_100m_yuan,Henan,2009,2905.763
general_budgetary_expenditure_100m_yuan,Henan,2010,3416.1426
general_budgetary_expenditure_100m_yuan,Henan,2011,4248.82
general_budgetary_expenditure_100m_yuan,Henan,2012,5006.399
general_budgetary_expenditure_100m_yuan,Henan,2013,5582.3139
general_budgetary_expenditure_100m_yuan,Henan,2014,6028.69
general_budgetary_expenditure_100m_yuan,Hubei,2007,1277.3257
general_budgetary_expenditure_100m_yuan,Hubei,2008,1650.2763
general_budgetary_expenditure_100m_yuan,Hubei,2009,2090.9225
general_budgetary_expenditure_100m_yuan,Hubei,2010,2501.4027
general_budgetary_expenditure_100m_yuan,Hubei,2011,3214.74
general_budgetary_expenditure_100m_yuan,Hubei,2012,3759.7915
general_budgetary_expenditure_100m_yuan,Hubei,2013,4371.6467
general_budgetary_expenditure_100m_yuan,Hubei,2014,4934.15
general_budgetary_expenditure_100m_yuan,Hunan,2007,1357.031
general_budgetary_expenditure_100m_yuan,Hunan,2008,1765.2249
general_budgetary_expenditure_100m_yuan,Hunan,2009,2210.4442
general_budgetary_expenditure_100m_yuan,Hunan,2010,2702.4752
general_budgetary_expenditure_100m_yuan,Hunan,2011,3520.76
general_budgetary_expenditure_100m_yuan,Hunan,2012,4119.0015
general_budgetary_expenditure_100m_yuan,Hunan,2013,4690.8853
general_budgetary_expenditure_100m_yuan,Hunan,2014,5017.38
general_budgetary_expenditure_100m_yuan,Guangdong,2007,3159.5703
general_budgetary_expenditure_100m_yuan,Guangdong,2008,3778.5681
general_budgetary_expenditure_100m_yuan,Guangdong,2009,4334.3727
general_budgetary_expenditure_100m_yuan,Guangdong,2010,5421.5432
general_budgetary_expenditure_100m_yuan,Guangdong,2011,6712.4
general_budgetary_expenditure_100m_yuan,Guangdong,2012,7387.8565
general_budgetary_expenditure_100m_yuan,Guangdong,2013,8410.9995
general_budgetary_expenditure_100m_yuan,Guangdong,2014,9152.64
general_budgetary_expenditure_100m_yuan,Guangxi,2007,985.9433
general_budgetary_expenditure_100m_yuan,Guangxi,2008,1297.11
general_budgetary_expenditure_100m_yuan,Guangxi,2009,1621.8218
general_budgetary_expenditure_100m_yuan,Guangxi,2010,2007.5907
general_budgetary_expenditure_100m_yuan,Guangxi,2011,2545.28
general_budgetary_expenditure_100m_yuan,Guangxi,2012,2985.2261
general_budgetary_expenditure_100m_yuan,Guangxi,2013,3208.6656
general_budgetary_expenditure_100m_yuan,Guangxi,2014,3479.79
general_budgetary_expenditure_100m_yuan,Hainan,2007,245.1967
general_budgetary_expenditure_100m_yuan,Hainan,2008,357.9708
general_budgetary_expenditure_100m_yuan,Hainan,2009,486.0624
general_budgetary_expenditure_100m_yuan,Hainan,2010,581.3379
general_budgetary_expenditure_100m_yuan,Hainan,2011,778.8
general_budgetary_expenditure_100m_yuan,Hainan,2012,911.673
general_budgetary_expenditure_100m_yuan,Hainan,2013,1011.1713
general_budgetary_expenditure_100m_yuan,Hainan,2014,1099.74
general_budgetary_expenditure_100m_yuan,Chongqing,2007,768.3886
general_budgetary_expenditure_100m_yuan,Chongqing,2008,1016.0112
general_budgetary_expenditure_100m_yuan,Chongqing,2009,1292.0928
general_budgetary_expenditure_100m_yuan,Chongqing,2010,1709.0353
general_budgetary_expenditure_100m_yuan,Chongqing,2011,2570.24
general_budgetary_expenditure_100m_yuan,Chongqing,2012,3046.3599
general_budgetary_expenditure_100m_yuan,Chongqing,2013,3062.2848
general_budgetary_expenditure_100m_yuan,Chongqing,2014,3304.39
general_budgetary_expenditure_100m_yuan,Sichuan,2007,1759.1304
general_budgetary_expenditure_100m_yuan,Sichuan,2008,2948.8269
general_budgetary_expenditure_100m_yuan,Sichuan,2009,3590.7175
general_budgetary_expenditure_100m_yuan,Sichuan,2010,4257.9806
general_budgetary_expenditure_100m_yuan,Sichuan,2011,4674.92
general_budgetary_expenditure_100m_yuan,Sichuan,2012,5450.9893
general_budgetary_expenditure_100m_yuan,Sichuan,2013,6220.9097
general_budgetary_expenditure_100m_yuan,Sichuan,2014,6796.61
general_budgetary_expenditure_100m_yuan,Guizhou,2007,795.399
general_budgetary_expenditure_100m_yuan,Guizhou,2008,1053.7922
general_budgetary_expenditure_100m_yuan,Guizhou,2009,1372.2654
general_budgetary_expenditure_100m_yuan,Guizhou,2010,1631.4792
general_budgetary_expenditure_100m_yuan,Guizhou,2011,2249.4
general_budgetary_expenditure_100m_yuan,Guizhou,2012,2755.6818
general_budgetary_expenditure_100m_yuan,Guizhou,2013,3082.6578
general_budgetary_expenditure_100m_yuan,Guizhou,2014,3542.8
general_budgetary_expenditure_100m_yuan,Yunnan,2007,1135.2175
general_budgetary_expenditure_100m_yuan,Yunnan,2008,1470.2388
general_budgetary_expenditure_100m_yuan,Yunnan,2009,1952.3395
general_budgetary_expenditure_100m_yuan,Yunnan,2010,2285.7234
general_budgetary_expenditure_100m_yuan,Yunnan,2011,2929.6
general_budgetary_expenditure_100m_yuan,Yunnan,2012,3572.6574
general_budgetary_expenditure_100m_yuan,Yunnan,2013,4096.513
general_budgetary_expenditure_100m_yuan,Yunnan,2014,4437.98
general_budgetary_expenditure_100m_yuan,Tibet,2007,275.3682
general_budgetary_expenditure_100m_yuan,Tibet,2008,380.6589
general_budgetary_expenditure_100m_yuan,Tibet,2009,470.1322
general_budgetary_expenditure_100m_yuan,Tibet,2010,551.0362
general_budgetary_expenditure_100m_yuan,Tibet,2011,758.11
general_budgetary_expenditure_100m_yuan,Tibet,2012,905.3384
general_budgetary_expenditure_100m_yuan,Tibet,2013,1014.3128
general_budgetary_expenditure_100m_yuan,Tibet,2014,1185.51
general_budgetary_expenditure_100m_yuan,Shaanxi,2007,1053.9665
general_budgetary_expenditure_100m_yuan,Shaanxi,2008,1428.5208
general_budgetary_expenditure_100m_yuan,Shaanxi,2009,1841.6388
general_budgetary_expenditure_100m_yuan,Shaanxi,2010,2218.8283
